proof,name,type
"4 PIECES SOLAR  STREET LIGHTS FOR ONLY 1299!!!
PINAKA MURANG PRESYO SA MARKET !

CLICK IF INTERESTED FOR PRICE/BUY --->  https://invol.co/clc31bs

BUY 2 TAKE 2 TODAY ONLY!!!

PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES.

PLEASE DO NOT CLICK IF NOT INTERESTED!!!
THANK YOU!",False,products
"ALL NEW EGG TRAY!!

32 GRID EGG HOLDER WITH REMOVABLE TRAY DRAWER TYPE 
AND SPACE SAVER.

PLEASE CLICK FOR THE PRICE/BUY--->  https://s.lazada.com.ph/s.UPJgm

Lazada Big Sale",False,online shopping
"The[-Big-gest-] PH [-On-line-] [-G@mes-]with-24/7-C@s.h-In/Out http://okada.quest/pMm 300[-G.ET-]300, 3k[-GE.T-]3k",False,online games
"MEGA SALE 9.9 to 9.11 STARTS NOW !!!

CLICK MO ETO PARA MAKITA ANG PICTURES AT PRICE NG BAWAT ITEMS --> https://s.lazada.com.ph/s.UFdf8

Napakadaming SALE at napakamurang mga ITEMS !!!

Gamitin mo ang iyong DISCOUNT at VOUCHER !
Bili na habang naka SALE pa ngayon !",False,online shopping
Pinaka  sikat CAS!NO sa Pinas and meron login b0nus up to p888 and bi|is mg cash in/out 24/7. http://cowin2.com,False,casino/gambling
"Lookin for unique gift? gluta/collagen visit our store https://cutt.ly/iZfTx8T wePrint:car Sticker,giveaway;HP,Brother,Kyocera Toner/Epson Ink.Viber:09077008668",False,not specified
Boring sa pang araw-araw?Hindi alam kung anong lalaruin?Register sa T1bet at makakuha ng FREE3000 bonus Para Makapaglaro at manalo ng BigCash! t1bet4you.com/EXTRA,False,not specified
"Dumating na ang bagong VACUUM FLASK STAINLESS SET !

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UPAbW

Pang regalo, office, field work

Usong uso ngayon !",False,online shopping
Good News! You are the lucky winner of our limited Netflíx T-shirt and Cap to confirm by sending  YES to proceed and continue. Thank you for choosing Globe Postpaid,False,netflix
good day!!! this is lyn! get 50k  up to 2m!! easy and secured process  pls call 09070053061,False,money
Great News! Your'e the lucky winner of our limited Netflíx T-shirt and Mug. Just TYPE YES if you want to proceed. Thank you for choosing Globe Postpaid.,False,netflix
Kami ay opisyal na partner ng JILI games sigurado at maasahan.Araw araw may unlimited na rebate dito!   http://fdsv02.site,False,casino/gambling
"GOOD DAY! WE ARE ON SALE!!

BUY 1 TAKE 1 SOLAR CCTV ALIKE--> https://s.lazada.com.ph/s.URNGL

BUY 1 TAKE 1 SOLAR INDOOR--> https://s.lazada.com.ph/s.URNuX",False,products
"Win Mercedes Benz and hit the jackpot up to 8 million pesos. Register now and get free 1,777 Pesos. URL: https://bit.ly/3veZNi0 Web: https://bit.ly/3zSJsSF",False,raffle/play
Are you Looking For a Way to spend your Boring Time? Play at T1bet PH Now and win BigPrizes! Sign Up Now to GET UP TO 3000 Bonus! t1bet4you.com/ON,False,not specified
"We have approved your interview on August 2st, you can easily get 888P. Please contact in time:https://bom.so/Mvsdo0",False,work
"Boss, maswerte ka ngayong araw, Sali na at idownload https://t.co/fzwMasxLUH",False,not specified
"We are offering 5Ok-2M kindly reply ""HOW"" to avail the offer!!!",False,money
"Pagod ka ba sa mag hapon na pagtratrabaho ???

Marerelax ka sa aming NEW MASSAGE GUN.

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UUM6r

Naka SALE ngayon.",False,online shopping
"Win Mercedes Benz and hit the jackpot up to 8 million pesos. Register now and get free 1,777 Pesos. URL: https://bit.ly/3zmPGch Web: https://bit.ly/3zIwney",False,raffle/play
Boring sa pang araw-araw?Hindi alam kung anong lalaruin?Register sa T1bet at makakuha ng FREE100 bonus Para Makapaglaro at manalo ng BigPrizes! t1betph.com/FB2U,False,not specified
Boring sa pang araw-araw?Hindi alam kung anong lalaruin?Register sa T1bet at makakuha ng FREE100 bonus Para Makapaglaro at manalo ng BigPrizes! t1betph.com/ForU,False,not specified
"Pinakasikat na online casino bet 86
Ang pinakamainit na larong sabong ay magsisimula na, lahat ay iniimbitahan sumali http://86952.bet",False,casino/gambling
"[Mabuhay] Congratulations, you are a lucky viewer, you have won 1000p, click to withdraw
Click & Get it >>https://86952.bet",False,claiming
"hottest online games poker  slots and P5,OOO bonus everday https://reurl.cc/9Gdz38  24/7 Immediate Cash In/Out",False,online games
"10 PCS SOLAR LIGHTS FOR ONLY 1,999 !

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.U87fj

SAMPU !!! Yes 10 PCS !!! 

NGAYON ARAW LANG ANG PROMO !!!",False,products
"-Dear best players, special limited-time offer for you: Play to win the grand prize! Get involved right now. www.jiliasia7.com",False,casino/gambling
Dahil patuloy ang iyong pagtangkilik sa Globe. Makakakuha ka ng 199P bonus pasasalamat mula sa Globe. URL: https://bit.ly/3zrQ4ao  Web: https://bit.ly/3vbEr4S,False,money
"Bagong miyembro magdeposito ng 100 makakakuha ng 50, yan ang iyong bonus  http://fdsv06.online",False,money
"Hi, I couldn't reach you on your mobile phone,kindly contact me via email: ( phenrich808@gmail.com ) Regards..!",False,others
Sir/Mam.Congratulations you have been selected to w*rk part time. Daily salary of 7000+ cutt.ly/hLE2fFS,False,others
#Pag natanggap mo ang mensaheng ito. Maaari kang makakuha ng 1000 sa phbwin26.com,False,claiming
Your resu-me has passed. You can get 5000 pesos by completing simple tasks every day.https://reurl.cc/x9z9XN,False,job offer
"online casino with 24/7 Cash In/Out. https://cutt.ly/TLFLnbD Sign up and 5,000 GET 5,000",False,casino/gambling
"Joey from Tagaytay won P888,918 yesterday on Jili Slots. Join now to try it yourself. At the new, Philippines-licensed:bit.ly/3Iv47iv",False,casino/gambling
Sir/Mam.Congratulations you have been selected to w*rk part time. Daily salary of 7000+https://cutt.ly/lLEBzu4,False,others
Try this new Online game and register you will get 577p what are you waiting for Sign up now. URL: https://bit.ly/3AV9mq3 777 Web: https://bit.ly/3IG9hby 888,False,online games
Win Mercedes Benz and hit the jackpot up to 8 million pesos. Register now and get free 577. URL: https://bit.ly/3uP1vpS  Web: https://bit.ly/3zaygRi,False,raffle/play
Win Mercedes Benz and hit the jackpot up to 8 million pesos. Register now and get free 577. URL: https://bit.ly/3uP1vpS  Web: https://bit.ly/3zaygRi,False,raffle/play
Win Mercedes Benz and hit the jackpot up to 8 million pesos. Register now and get free 577. URL: https://bit.ly/3yJtZTl  Web: https://bit.ly/3yAnz8M,False,raffle/play
"SOLAR 3 WAY LIGHTS
SOBRA GANDA AT FORMAL ILAGAY SA WALL

CLICK FOR PRICE/BUY ---> https://s.lazada.com.ph/s.U6k6J

ELEGANTE TIGNAN !
SIGURADONG MABIBILIB ANG MGA BISITA.

BUY 1 TAKE 1 TODAY ONLY!!!

PARA MAKAIWAS SA MAGNANAKAW OR AKYAT BAHAY..

MAKATIPID SA KURYENTE.",False,products
"Ano kaya ginawa nun nanalo ng 39.9M sa premyo nya? 
FREE40P sa sign up, baka sa P40 na yan makuha mo! 
cutt.ly/BING0PLUSPH 
PAGC0R LICENSED",False,casino/gambling
"The best online cockfighting slots machine, million rewards, join and get 88 php free  www.bet-86.ph",False,casino/gambling
"All platform wildplay betting up to P180,000! 200 GET 100, 2000 GET 2000, 10000 GET 11000, 24/7 Immediate Cash In/Out. MORE https://cutt.ly/wLtnGOJ",False,others
"SOLAR  STREET LIGHTS ARE NOW ON SALE!!!

CLICK IF INTERESTED FOR PRICE/BUY --->  https://invol.co/clc31bs

Shop Now: (NEW ITEM 74% OFF SALE)
BUY 2 TAKE 2 TODAY ONLY!!!
PINAKA MURANG PRESYO SA MARKET !

PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES.

LED Super Bright
IWAS MAGNANAKAW SA GABI
8-10 HRS USAGE IF FULL CHARGE

PLEASE DO NOT CLICK IF NOT INTERESTED!!!
THANK YOU!",False,products
"Your interview passed on July 11, and you can easily get 3980. Please contact intime: https://api.whatsapp.com/send/?phone=639358821754&text&app_absent=0",False,work
"Pagod ka ba sa mag hapon na pagtratrabaho ???

6 Speed Massage Intense Vibrating Gun --> https://s.lazada.com.ph/s.U5m5c

Marerelax ka sa aming NEW MASSAGE GUN",False,online shopping
"Sir/Madam, congratulations on passing our interview, 3800P/day, time is limited, please contact me:https://0a.fit/NQmkO",False,work
Goodnews Amigo7 15M JACKP0T PRIZE at Libreng 100 php pagkatapos mag-sign up! 5p L0WBET! MABILIS CA$H IN & Out! Maglaro Ngayon! linky.ph/T1B,False,raffle/play
"4 PCS SOLAR LIGHTS FOR ONLY 1,499 !
Pinaka mura na Solar sa Market !
BILI NA !

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UXHEg

BUY 2 TAKE 2 TODAY ONLY !",False,products
"Ang pinakamainit na sabong, ang pinakasikat na casino ay mayroong
milyon reward na naghihintay para sayo
bet-86.net",False,casino/gambling
Goodnews Ka-Bingo! 23.6M JACKP0T PRIZE at Libreng 40 php pagkatapos mag-sign up! 1p L0WBET! Madaling CASH IN & Out! Maglaro Ngayon! linky.ph/Bingo_PlusPH,False,casino/gambling
"Bet77: First Deposit Huge Bonus  100P get free 88p Mobile phoneeasy betting, thousands of people online, fast payment http://bet777.asia",False,money
"Aim for 19.7 Million JACKP0T. 
Even if you miss, you'll land on BIG B1NGO and EXTRA PATTERNS PR1ZES! 
cutt.ly/BingoPlusPH 
-PAGCOR LICENSED-",False,casino/gambling
"Ang pinakamainit na sabong, ang pinakasikat na casino ay mayroong
milyon reward na naghihintay para sayo
bet-86.net",False,casino/gambling
"We have approved your interview on July 1, and you can easily get 2800P. Please contact in time: http://1v9.xyz/1jRaKr",False,work
"Para sa limitado lamang  mkha ng 5000p  bonus Magister n po kyo http://t-t.ink/0kFPW 101 GET 101, 501 GET 501, 3001 GET 3001, 24/7 Immediate Cash In/Out",False,money
"Do message my email for a talk, please, mesad45678@gmail.com",False,others
"sawalc639@gmail.com, contact me for talk please",False,others
"Online na slot machine, i-download ang APP para makakuha ng 777P, bit.ly/3N9ga6o",False,online games
"Mas pinaganda na ang Bingo, Dahil pwede na ito i-Download! Plus FREE40p Sign-up-Gift! 6.3M+ JACKP0T! t.ly/Bingo-Plus",False,casino/gambling
"WOW !! Grabe ganda !
Bagong SOLAR DESIGN for

GARDEN
LAWN
TOMB
TREES
PATHWAY

CLICK HERE TO BUY --> https://tinyurl.com/3w5hf6yn

BUY 2 TAKE 2 TODAY ONLY !",False,products
,False,money
"My Name, Maglaro ng W.PL5SS para makakuha ng IP14P7M7X! Magrehistro para makakuha ng 5179 da'jiang at 2.5% na bonus! w1777pt5s.com/WEEKIP14",True,raffle/play
"My Name, Maglaro ng W.PL5SS para makakuha ng IP14P7M7X! Magrehistro para makakuha ng 5179 da'jiang at 2.5% na bonus! w1777pt5s.com/WEEKIP14",True,raffle/play
"Your loan has been approved, please login to withdraw, link: http://bppoo.com/aeE7ji",False,loan/bank
Maglaro [My name] ng weekend spin games at manalo ng IP.PRO14M3X at 5177 Bonus! 3% rebate sa bawat deposit! Mlmpez4YyY=pl5x4you888.com/PROMAX,False,raffle/play
"Your loan has been approved, please login to withdraw, link: http://bppoo.com/aeE7ji",False,loan/bank
"[CASHBOX] You can loan up to Php 20,000 with a 90% success rate. Get it now within 1 hour with your ID. https://g16o.com/1/n1oSU",False,loan/bank
Halika at kunin ang premyo! 600 nagaantay http://0xr8tb.com,False,claiming
"May bonus pag sumali hanggang ¤10, dito sa http://0xr8tb.com",False,platform
"There are many choices to be happy, This is where I was happy, This is also here! sign up now & get FREE 60p here at accasino12.com/login Best Online Casino!",False,casino/gambling
"Buddy! Try your luck here! 2.6M JACKP0T PRIZE! You might be the next millionaire! Register now and get FREE 60P, luckyphil.com/login will have SAB0NG Soon,",False,online games
Makakatanggap ka ng 5000 cash! Pumunta lang sa website na ito bit.ly/sapo2022 at e click ang google ads na inyong makikita sa kahit anong page ng site,False,others
Looking for financial freedom? Ask us how egamesph.com/login,False,online games
[MEGA] Get 100 pesos when you register. Come to FB to get the gifts. Also we find good salesman FB https://mega668.com/bucBc Register https://mega668.com/pzatv,False,others
"6.5M JACKPOT PRIZE! Try your luck, Play now and get Free 40P after register! What are you waiting for? Join now! bit.ly/BingoplusPH-APP",False,casino/gambling
The Jackpot prize of BingoPlus is over 30M+ just start with 1Peso pwede ka ng maging MILYONARYO! register kana bit.ly/BingoPLus2 free 40 after mo mag sign-up.,False,casino/gambling
"Fast Cash IN/OUT, Free 40P after sign-up, 1P Lowest bet you can WIN up to 27.1M Deposit a small amount at bit.ly/Bingo_PlusPH Play and win now!",False,casino/gambling
"Greetings, I am writing to express my interest on working with you, i have a proposal that might interest you, i would like an opportunity to further discuss in detail. kindly contact me by email : carlcory44@hotmail.com, I await your urgent response.",False,work
Let's talk via (elizabethwarrenlive@gmail.com),False,others
Sino pa hindi nakaranas manalo ng worth 100k to 10M+ jackpot for only 1P? Baka ikaw na to. Free40php para sayo. Install na linky.ph/-BingoPlus,False,casino/gambling
"INFORMATION! You have received (PHP500,000.00) From:VILLAR FOUNDATION! Sponsored by:Sen.MARK VILLAR. Handog Pangkabuhayan To claim text your Complete:NAME/AGE/ADD/WORK. I'm ATTY:Ricardo F. Gonzales DTI1108s'2022!.",False,claiming
Congrats! 15.9M Jackpot is won!!! BingoPlus is honoured to bring filipino happiness. Sign up now and get free40P. cutt.ly/BingoPlusPH,False,casino/gambling
Makakatanggap ka ng 5000 cash! Pumunta lang sa website na ito bit.ly/wordpress20221 at e click ang google ads na inyong makikita sa kahit anong page ng site,False,others
Employment opportunity for Philippines Citizens work and Live in the U.S.A Contact { inffopacoo@gmail.com } now...,False,work
"Greetings, I am writing to express my interest on working with you, i have a proposal that might interest you, i would like an opportunity to further discuss in detail. kindly contact me by email : everamas@hotmail.com, I await your urgent response.",False,work
SOLAR 3 WAY LIGHT SOBRA GANDA AT FORMAL ILAGAY SA WALL       CLICK FOR PRICE/BUY ---> https://s.lazada.com.ph/s.4ZgRn     Shop Now: (NEW ITEM 58% OFF SALE) BUY 1 TAKE 1 TODAY ONLY!!!     PAKICLICK ANG LINK SA TAAS PARA MAKITA AND PRESYO AT PICTURES.     LED Super Bright 3 Adjustable Heads Motion Sensor Light Waterproof and Wireless     TIPID SA KURYENTE !! IWAS MAGNANAKAW AT AKYAT-BAHAY SA GABI !!,False,online shopping
"Good Day! This is FINE WRISTS we're having a GIVEAWAY, and you've been chosen as one of the winners. You will receive a LACOSTE WATCH made in SINGAPORE, as well as one (1) FREE MYSTERY ITEM. there is no processing and handling fee. 100% FREE! There will be no payment made until you received your prize. Check our page for legitimacyhttps://www.facebook.com/Fine-Wrists-108622a195049610 If you want to receive your prize, please fill out the form below. Complete Name: Complete  Address: Province: City/Municipality: Brgy: Landmark: Postal code: Contact Number: YOU CAN ALSO MESSAGE US AT OUR PAGE, PLEASE KINDLY MESSAGE THE LINK.https://www.facebook.com/Fine-Wrists-108622195049610 Thank you and Congratulations! FINE WRIST",False,free
Reply to my email now; mlvbxz@gmail.com,False,email
"your good friend! Share the good news of making money with everyone, earning 50,000 yuan in five minutes. Click this link https://3durl.cn/EQXatQ",False,not specified
"Reply me through my email now please, syv648@gmail.com",False,email
The daily salary is 3000-8000 pesos. Working hours and locations are not limited. You can receive your salary at home. Join our Telegram:t.me/Christina886,False,work
"KUMITA HABANG NASA BAHAY LANG BE AN ONLINERS, LIKE US! CLICK LINK BELOW: m.me/TheOnlinersMessengers",False,work
"KUMITA HABANG NASA BAHAY LANG BE AN ONLINERS, LIKE US! CLICK LINK BELOW: m.me/JosephOnlineBiz",False,work
"(Name ko)., W+ unang singil hanggang sa 5047 bonuses at 3% bonus bawat deposito! Magrehistro para sa pagkakataong ma-claim ang 1PHONE14PRO! w22pl7sdotcom/w14",True,not specified
"(Name)., W+ unang singil hanggang sa 5047 bonuses at 3% bonus bawat deposito! Magrehistro para sa pagkakataong ma-claim ang 1PH0NE14PR0! w2pl77udotcpm/W14MAX",True,not specified
"WIN ALOT OF JACKPOTS EVERYDAY! Super slot, bacarat Get bonus up to P6666 after you cash-in, click: http://kplay2.com",False,casino/gambling
,True,not specified
,False,free
,False,not specified
,False,products
,False,loan/bank
,False,others
,False,products
,False,products
,False,not specified
,False,online games
,False,raffle
,False,online games
,False,casino/gambling
,False,raffle
,False,casino/gambling
Kailangan lang ng 56P para manalong milyon na dolyar! Magbukas lang ng account http://5b0aed.com,False,raffle
It's very important that you should contact my email as soon as possible.,False,others
Isang Panibagong araw na naman at napakaganda ng panahon! Stay Goodvibes and Positive! Tara at mag relax! fliptrip.ph/Liveapp Marami ka pwedeng makilala dito!,False,others
https://drive.google.com/file/d/1wqMlnfHf1y1bLAJRJ8DjxH2EZXBwwzzJ/view?usp=drivesdk,True,not specified
,False,money
,False,raffle
,False,not specified
,False,work
,False,raffle
,False,
,False,email
,False,others
,False,claiming
,False,raffle
,False,claiming
,False,casino/gambling
,False,others
,False,online games
,False,others
,False,casino/gambling
,False,job offer
,False,online games
,False,online shopping
,False,online shopping
,False,casino/gambling
,False,money
,True,not specified
,False,others
,False,products
,False,products
"Buksan mo ako, buksan ang paraan para kumita, buksan ang account at makakuha ng pera!http://nab60q.com",False,others
Maglaro [name] ngayong weekend at makakuha ng IP.PRO14M3X at 5177Bonus! 3% rebate sa bawat deposit! PCwEtFJwPRw=w1777pt5s.com/WEEKIP14,True,raffle/play
,True,raffle/play
,False,others
,False,casino/gambling
,False,platform
,True,others
,False,raffle/play
